Order ID,Country,City,State,Postal Code,Region
CA-2017-119809,United States,Seattle,Washington,98103,West
CA-2017-149944,United States,Longview,Washington,98632,West
CA-2014-128538,United States,Redondo Beach,California,90278,West
CA-2015-161711,United States,New York City,New York,10035,East
US-2015-129553,United States,Louisville,Kentucky,40214,South
CA-2016-160220,United States,Trenton,Michigan,48183,Central
US-2017-157224,United States,Los Angeles,California,90045,West
CA-2017-140627,United States,Hendersonville,Tennessee,37075,South
CA-2015-133445,United States,Portland,Oregon,97206,West
CA-2014-148782,United States,Irving,Texas,75061,Central
CA-2016-148208,United States,Cleveland,Ohio,44105,East
CA-2017-127656,United States,Waterloo,Iowa,50701,Central
US-2017-142188,United States,Seattle,Washington,98105,West
CA-2016-144400,United States,Philadelphia,Pennsylvania,19120,East
US-2016-155180,United States,New York City,New York,10009,East
CA-2015-134075,United States,San Jose,California,95123,West
US-2016-131912,United States,Los Angeles,California,90008,West
CA-2017-141572,United States,Concord,New Hampshire,3301,East
CA-2014-134621,United States,Columbia,Tennessee,38401,South
CA-2016-165561,United States,Bellevue,Washington,98006,West
CA-2015-112305,United States,Seattle,Washington,98105,West
CA-2017-121580,United States,Columbus,Indiana,47201,Central
CA-2014-101147,United States,Chicago,Illinois,60623,Central
CA-2014-165806,United States,Marietta,Georgia,30062,South
CA-2015-151624,United States,Montgomery,Alabama,36116,South
CA-2017-139444,United States,Plano,Texas,75023,Central
CA-2015-133977,United States,Tamarac,Florida,33319,South
CA-2017-141425,United States,Columbus,Ohio,43229,East
CA-2015-133536,United States,New York City,New York,10009,East
CA-2015-150441,United States,Richmond,Indiana,47374,Central
CA-2015-162607,United States,Seattle,Washington,98115,West
CA-2017-103506,United States,Long Beach,New York,11561,East
CA-2016-132479,United States,Rockford,Illinois,61107,Central
CA-2017-160724,United States,Columbus,Georgia,31907,South
US-2016-115952,United States,Tulsa,Oklahoma,74133,Central
CA-2014-146731,United States,Nashville,Tennessee,37211,South
CA-2015-115392,United States,Cambridge,Massachusetts,2138,East
CA-2017-102379,United States,Oakland,California,94601,West
CA-2017-149706,United States,Palatine,Illinois,60067,Central
US-2016-139087,United States,Seattle,Washington,98105,West
CA-2017-152226,United States,Cincinnati,Ohio,45231,East
CA-2015-116484,United States,Marion,Ohio,43302,East
CA-2016-100944,United States,Los Angeles,California,90049,West
CA-2016-125080,United States,Lakewood,Ohio,44107,East
CA-2016-121020,United States,Lebanon,Tennessee,37087,South
CA-2014-100090,United States,San Francisco,California,94122,West
US-2015-139675,United States,Chico,California,95928,West
CA-2017-143756,United States,Salem,Virginia,24153,South
CA-2015-151253,United States,Los Angeles,California,90008,West
CA-2014-141152,United States,New York City,New York,10024,East
CA-2014-141313,United States,Beverly,Massachusetts,1915,East
CA-2014-169852,United States,San Diego,California,92024,West
CA-2017-107314,United States,San Francisco,California,94109,West
US-2014-161305,United States,Chicago,Illinois,60623,Central
CA-2017-166919,United States,Dallas,Texas,75220,Central
CA-2017-162712,United States,Corpus Christi,Texas,78415,Central
CA-2017-107552,United States,New York City,New York,10035,East
CA-2016-163328,United States,Eugene,Oregon,97405,West
CA-2014-112837,United States,Oxnard,California,93030,West
CA-2017-120019,United States,Fairfield,Connecticut,6824,East
CA-2014-100762,United States,Jackson,Michigan,49201,Central
CA-2017-161459,United States,Laguna Niguel,California,92677,West
CA-2017-160017,United States,Jacksonville,Florida,32216,South
CA-2014-123316,United States,Mount Vernon,New York,10550,East
CA-2014-141299,United States,Midland,Michigan,48640,Central
CA-2014-104402,United States,Newark,Delaware,19711,East
CA-2015-110289,United States,San Francisco,California,94109,West
CA-2014-167927,United States,Westland,Michigan,48185,Central
CA-2014-133305,United States,New York City,New York,10011,East
CA-2016-165995,United States,Los Angeles,California,90008,West
CA-2017-143112,United States,New York City,New York,10035,East
US-2017-105830,United States,Lancaster,Ohio,43130,East
CA-2015-146255,United States,Newark,Delaware,19711,East
CA-2017-104822,United States,New York City,New York,10024,East
CA-2015-104486,United States,San Francisco,California,94109,West
CA-2017-161557,United States,Dallas,Texas,75217,Central
CA-2017-161130,United States,Miami,Florida,33178,South
US-2015-161347,United States,Philadelphia,Pennsylvania,19120,East
US-2015-109015,United States,New York City,New York,10011,East
CA-2014-110611,United States,Philadelphia,Pennsylvania,19120,East
CA-2017-139080,United States,Seattle,Washington,98103,West
CA-2015-115693,United States,Los Angeles,California,90032,West
US-2014-107993,United States,Springfield,Oregon,97477,West
CA-2017-110443,United States,Renton,Washington,98059,West
CA-2017-144848,United States,New York City,New York,10009,East
US-2017-147998,United States,San Jose,California,95123,West
CA-2016-103919,United States,Grand Prairie,Texas,75051,Central
CA-2016-113425,United States,New York City,New York,10009,East
CA-2017-143035,United States,New York City,New York,10009,East
CA-2014-107811,United States,Memphis,Tennessee,38109,South
CA-2016-163216,United States,Philadelphia,Pennsylvania,19143,East
US-2016-116442,United States,Los Angeles,California,90004,West
CA-2017-150623,United States,Waterbury,Connecticut,6708,East
US-2014-163797,United States,Chandler,Arizona,85224,West
CA-2016-127236,United States,Springfield,Ohio,45503,East
US-2017-104661,United States,Austin,Texas,78745,Central
CA-2014-134103,United States,Detroit,Michigan,48234,Central
CA-2015-147529,United States,Springfield,Virginia,22153,South
CA-2016-129126,United States,New York City,New York,10011,East
CA-2017-131632,United States,Dallas,Texas,75217,Central
CA-2017-151981,United States,Concord,New Hampshire,3301,East
CA-2017-125472,United States,Lafayette,Louisiana,70506,South
CA-2015-156328,United States,Raleigh,North Carolina,27604,South
CA-2017-154074,United States,Spokane,Washington,99207,West
CA-2017-161774,United States,Houston,Texas,77041,Central
CA-2017-151211,United States,Louisville,Kentucky,40214,South
CA-2017-142671,United States,Hollywood,Florida,33021,South
CA-2017-144750,United States,Chandler,Arizona,85224,West
CA-2016-111976,United States,Philadelphia,Pennsylvania,19120,East
CA-2016-140130,United States,Tulsa,Oklahoma,74133,Central
CA-2014-159121,United States,Draper,Utah,84020,West
CA-2015-149650,United States,Oakland,California,94601,West
CA-2017-115777,United States,Lawrence,Massachusetts,1841,East
CA-2016-143714,United States,Philadelphia,Pennsylvania,19120,East
CA-2014-165764,United States,Jacksonville,North Carolina,28540,South
CA-2015-121405,United States,Chicago,Illinois,60610,Central
US-2017-116897,United States,Pocatello,Idaho,83201,West
US-2017-113992,United States,Plano,Texas,75023,Central
CA-2014-166891,United States,New York City,New York,10024,East
CA-2016-101161,United States,New York City,New York,10024,East
CA-2015-151785,United States,Chicago,Illinois,60623,Central
US-2017-119816,United States,Houston,Texas,77095,Central
CA-2015-156510,United States,Meriden,Connecticut,6450,East
US-2015-110261,United States,Glenview,Illinois,60025,Central
CA-2015-125710,United States,Houston,Texas,77036,Central
CA-2017-161102,United States,San Francisco,California,94110,West
CA-2014-110065,United States,New York City,New York,10009,East
US-2017-133361,United States,Baltimore,Maryland,21215,East
US-2016-155404,United States,Louisville,Kentucky,40214,South
CA-2015-114503,United States,Lebanon,Tennessee,37087,South
CA-2017-153080,United States,Los Angeles,California,90008,West
CA-2016-163804,United States,Providence,Rhode Island,2908,East
CA-2015-108532,United States,Detroit,Michigan,48234,Central
CA-2014-151897,United States,Houston,Texas,77070,Central
CA-2016-113292,United States,Columbia,Tennessee,38401,South
CA-2014-149524,United States,Philadelphia,Pennsylvania,19140,East
CA-2017-140872,United States,Pembroke Pines,Florida,33024,South
CA-2017-113908,United States,New York City,New York,10011,East
CA-2015-120621,United States,Jacksonville,North Carolina,28540,South
US-2017-148866,United States,New York City,New York,10011,East
CA-2014-149594,United States,Philadelphia,Pennsylvania,19120,East
CA-2016-113845,United States,Orlando,Florida,32839,South
CA-2017-111262,United States,Houston,Texas,77095,Central
CA-2015-103135,United States,Louisville,Kentucky,40214,South
CA-2014-129147,United States,Medina,Ohio,44256,East
CA-2017-128265,United States,New York City,New York,10011,East
CA-2016-152331,United States,Chicago,Illinois,60653,Central
US-2016-128909,United States,Philadelphia,Pennsylvania,19143,East
CA-2017-102197,United States,New York City,New York,10009,East
CA-2017-167640,United States,San Francisco,California,94109,West
US-2017-116652,United States,San Francisco,California,94122,West
CA-2017-138289,United States,Jackson,Michigan,49201,Central
CA-2016-129308,United States,Philadelphia,Pennsylvania,19120,East
CA-2016-157791,United States,Warwick,Rhode Island,2886,East
CA-2014-146864,United States,New York City,New York,10024,East
CA-2014-103744,United States,El Paso,Texas,79907,Central
US-2017-107384,United States,Rochester,Minnesota,55901,Central
CA-2014-128209,United States,Buffalo,New York,14215,East
CA-2014-169684,United States,Knoxville,Tennessee,37918,South
CA-2015-109862,United States,Newark,Delaware,19711,East
US-2017-107888,United States,Seattle,Washington,98103,West
US-2017-154872,United States,Cleveland,Ohio,44105,East
CA-2014-113880,United States,Elmhurst,Illinois,60126,Central
US-2015-164966,United States,Lakeville,Minnesota,55044,Central
CA-2015-126739,United States,New York City,New York,10035,East
CA-2017-161578,United States,Los Angeles,California,90036,West
CA-2014-137092,United States,Chicago,Illinois,60653,Central
CA-2015-166947,United States,Buffalo,New York,14215,East
CA-2016-160941,United States,Roseville,California,95661,West
CA-2017-144680,United States,Arlington,Texas,76017,Central
CA-2014-166086,United States,Lawrence,Massachusetts,1841,East
CA-2017-131282,United States,Waco,Texas,76706,Central
CA-2014-100678,United States,Houston,Texas,77095,Central
CA-2016-161543,United States,Seattle,Washington,98105,West
CA-2016-160535,United States,Plainfield,New Jersey,7060,East
CA-2017-123085,United States,Los Angeles,California,90008,West
CA-2015-153752,United States,Arlington,Virginia,22204,South
CA-2014-103660,United States,Seattle,Washington,98103,West
CA-2016-169887,United States,Seattle,Washington,98105,West
CA-2016-148516,United States,Edmonds,Washington,98026,West
CA-2017-104731,United States,Salem,Virginia,24153,South
CA-2014-164749,United States,Delray Beach,Florida,33445,South
CA-2015-103716,United States,San Francisco,California,94110,West
CA-2016-126795,United States,New York City,New York,10024,East
CA-2015-146290,United States,Indianapolis,Indiana,46203,Central
CA-2017-157112,United States,Columbus,Ohio,43229,East
CA-2014-169257,United States,Jacksonville,Florida,32216,South
CA-2014-154095,United States,Clinton,Maryland,20735,East
CA-2017-146346,United States,Commerce City,Colorado,80022,West
CA-2016-148852,United States,Santa Ana,California,92704,West
US-2015-118906,United States,Clinton,Maryland,20735,East
CA-2016-168921,United States,Los Angeles,California,90049,West
CA-2015-107678,United States,Louisville,Kentucky,40214,South
CA-2016-123512,United States,Los Angeles,California,90045,West
US-2017-167402,United States,Springfield,Missouri,65807,Central
CA-2014-130449,United States,San Francisco,California,94109,West
CA-2015-141250,United States,Texas City,Texas,77590,Central
CA-2014-145541,United States,New York City,New York,10024,East
CA-2014-138513,United States,Bellevue,Washington,98006,West
CA-2015-135489,United States,New York City,New York,10024,East
CA-2015-125696,United States,Wilson,North Carolina,27893,South
CA-2016-105081,United States,Seattle,Washington,98115,West
US-2016-146857,United States,Springfield,Missouri,65807,Central
CA-2016-166275,United States,San Francisco,California,94109,West
CA-2017-144498,United States,Charlotte,North Carolina,28205,South
CA-2017-103352,United States,New York City,New York,10011,East
CA-2014-108609,United States,Lorain,Ohio,44052,East
CA-2017-128328,United States,Indianapolis,Indiana,46203,Central
US-2015-156496,United States,Redmond,Oregon,97756,West
US-2016-127334,United States,Springfield,Oregon,97477,West
US-2017-124779,United States,Arlington,Texas,76017,Central
CA-2017-135937,United States,Gilbert,Arizona,85234,West
CA-2015-129322,United States,Lawrence,Massachusetts,1841,East
CA-2017-162173,United States,Virginia Beach,Virginia,23464,South
CA-2016-115483,United States,Irving,Texas,75061,Central
CA-2017-122175,United States,Vineland,New Jersey,8360,East
CA-2017-161088,United States,Columbus,Georgia,31907,South
CA-2014-154837,United States,Los Angeles,California,90032,West
CA-2015-153794,United States,San Diego,California,92024,West
CA-2015-135510,United States,Charlottesville,Virginia,22901,South
CA-2015-109337,United States,Lawrence,Indiana,46226,Central
